### SECTION 1: GameHeap::Free callers (quarantine SAFE)
  UNCONDITIONAL_CALL @ 00b01330 (in FUN_00b01310 @ 00b01310)
  UNCONDITIONAL_CALL @ 00b014a0 (in FUN_00b01480 @ 00b01480)
  UNCONDITIONAL_CALL @ 00b01d40 (in FUN_00b01d20 @ 00b01d20)
  UNCONDITIONAL_CALL @ 00b02660 (in FUN_00b02640 @ 00b02640)
  UNCONDITIONAL_CALL @ 00b027ae (in FUN_00b02780 @ 00b02780)
  UNCONDITIONAL_CALL @ 00b02990 (in FUN_00b02970 @ 00b02970)
  UNCONDITIONAL_CALL @ 00b029e1 (in FUN_00b029c0 @ 00b029c0)
  UNCONDITIONAL_CALL @ 00b0623f (in FUN_00b061e0 @ 00b061e0)
  UNCONDITIONAL_CALL @ 00b0976a (in FUN_00b09730 @ 00b09730)
  UNCONDITIONAL_CALL @ 00b0e1e0 (in FUN_00b0e1a0 @ 00b0e1a0)
  UNCONDITIONAL_CALL @ 00b58415 (in FUN_00b58400 @ 00b58400)
  UNCONDITIONAL_CALL @ 00ba3d87 (in FUN_00ba3d30 @ 00ba3d30)
  UNCONDITIONAL_CALL @ 00b5a168 (in FUN_00b5a110 @ 00b5a110)
  UNCONDITIONAL_CALL @ 00b5a495 (in FUN_00b5a480 @ 00b5a480)
  UNCONDITIONAL_CALL @ 00b5a715 (in FUN_00b5a700 @ 00b5a700)
  UNCONDITIONAL_CALL @ 00b605c7 (in FUN_00b605a0 @ 00b605a0)
  UNCONDITIONAL_CALL @ 00b60607 (in FUN_00b605e0 @ 00b605e0)
  UNCONDITIONAL_CALL @ 00b60635 (in FUN_00b60620 @ 00b60620)
  UNCONDITIONAL_CALL @ 00ba8c6c (in FUN_00ba8c50 @ 00ba8c50)
  UNCONDITIONAL_CALL @ 00ba8dfc (in FUN_00ba8d30 @ 00ba8d30)
  UNCONDITIONAL_CALL @ 00ba8e13 (in FUN_00ba8d30 @ 00ba8d30)
  UNCONDITIONAL_CALL @ 00b60c85 (in FUN_00b60c70 @ 00b60c70)
  UNCONDITIONAL_CALL @ 00b60ca5 (in FUN_00b60c90 @ 00b60c90)
  UNCONDITIONAL_CALL @ 00b60dfc (in FUN_00b60d80 @ 00b60d80)
  UNCONDITIONAL_CALL @ 00b63e57 (in FUN_00b63e30 @ 00b63e30)
  UNCONDITIONAL_CALL @ 00b63e85 (in FUN_00b63e70 @ 00b63e70)
  UNCONDITIONAL_CALL @ 00b64f5e (in FUN_00b64f20 @ 00b64f20)
  UNCONDITIONAL_CALL @ 00b9b0e5 (in FUN_00b9af60 @ 00b9af60)
  UNCONDITIONAL_CALL @ 00b65768 (in FUN_00b656e0 @ 00b656e0)
  UNCONDITIONAL_CALL @ 00b657a1 (in FUN_00b656e0 @ 00b656e0)
  UNCONDITIONAL_CALL @ 00b657af (in FUN_00b656e0 @ 00b656e0)
  UNCONDITIONAL_CALL @ 00b65856 (in FUN_00b656e0 @ 00b656e0)
  UNCONDITIONAL_CALL @ 00b6587f (in FUN_00b656e0 @ 00b656e0)
  UNCONDITIONAL_CALL @ 00b658ba (in FUN_00b656e0 @ 00b656e0)
  UNCONDITIONAL_CALL @ 00b658cb (in FUN_00b656e0 @ 00b656e0)
  UNCONDITIONAL_CALL @ 00b658dc (in FUN_00b656e0 @ 00b656e0)
  UNCONDITIONAL_CALL @ 00b658ed (in FUN_00b656e0 @ 00b656e0)
  UNCONDITIONAL_CALL @ 00bd9158 (in FUN_00bd9150 @ 00bd9150)
  UNCONDITIONAL_CALL @ 00b6686c (in FUN_00b66850 @ 00b66850)
  UNCONDITIONAL_CALL @ 00b6688b (in FUN_00b66850 @ 00b66850)
  UNCONDITIONAL_CALL @ 00b6744a (in FUN_00b67380 @ 00b67380)
  UNCONDITIONAL_CALL @ 00b67467 (in FUN_00b67380 @ 00b67380)
  UNCONDITIONAL_CALL @ 00b67478 (in FUN_00b67380 @ 00b67380)
  UNCONDITIONAL_CALL @ 00b674ee (in FUN_00b67380 @ 00b67380)
  UNCONDITIONAL_CALL @ 00b67717 (in FUN_00b676a0 @ 00b676a0)
  UNCONDITIONAL_CALL @ 00b677a6 (in FUN_00b676a0 @ 00b676a0)
  UNCONDITIONAL_CALL @ 00b677b7 (in FUN_00b676a0 @ 00b676a0)
  UNCONDITIONAL_CALL @ 00b69ccb (in FUN_00b69be0 @ 00b69be0)
  UNCONDITIONAL_CALL @ 00b6fda1 (in FUN_00b6fd30 @ 00b6fd30)
  UNCONDITIONAL_CALL @ 00b7e2db (in FUN_00b7e2b0 @ 00b7e2b0)
  UNCONDITIONAL_CALL @ 00b7e2ee (in FUN_00b7e2b0 @ 00b7e2b0)
  UNCONDITIONAL_CALL @ 00b7ce53 (in FUN_00b7ce30 @ 00b7ce30)
  UNCONDITIONAL_CALL @ 00b7fd15 (in FUN_00b7fd00 @ 00b7fd00)
  UNCONDITIONAL_CALL @ 00b7fd35 (in FUN_00b7fd20 @ 00b7fd20)
  UNCONDITIONAL_CALL @ 00b8ab05 (in FUN_00b8aaf0 @ 00b8aaf0)
  UNCONDITIONAL_CALL @ 00b8d533 (in FUN_00b8d4d0 @ 00b8d4d0)
  UNCONDITIONAL_CALL @ 00b99ba3 (in FUN_00b99b70 @ 00b99b70)
  UNCONDITIONAL_CALL @ 00b9aae2 (in FUN_00b9aa80 @ 00b9aa80)
  UNCONDITIONAL_CALL @ 00b9aafe (in FUN_00b9aa80 @ 00b9aa80)
  UNCONDITIONAL_CALL @ 00b9ab24 (in FUN_00b9aa80 @ 00b9aa80)
  UNCONDITIONAL_CALL @ 00b9ab45 (in FUN_00b9aa80 @ 00b9aa80)
  UNCONDITIONAL_CALL @ 00b9ab5e (in FUN_00b9aa80 @ 00b9aa80)
  UNCONDITIONAL_CALL @ 00b9b945 (in FUN_00b9b930 @ 00b9b930)
  UNCONDITIONAL_CALL @ 00b9e959 (in FUN_00b9e920 @ 00b9e920)
  UNCONDITIONAL_CALL @ 00ba1219 (in FUN_00ba11e0 @ 00ba11e0)
  UNCONDITIONAL_CALL @ 00ba1245 (in FUN_00ba1230 @ 00ba1230)
  UNCONDITIONAL_CALL @ 00ba1765 (in FUN_00ba1750 @ 00ba1750)
  UNCONDITIONAL_CALL @ 00ba1c98 (in FUN_00ba1ac0 @ 00ba1ac0)
  UNCONDITIONAL_CALL @ 00ba1ca3 (in FUN_00ba1ac0 @ 00ba1ac0)
  UNCONDITIONAL_CALL @ 00ba1eeb (in FUN_00ba1ac0 @ 00ba1ac0)
  UNCONDITIONAL_CALL @ 00ba2680 (in FUN_00ba2590 @ 00ba2590)
  UNCONDITIONAL_CALL @ 00ba2694 (in FUN_00ba2590 @ 00ba2590)
  UNCONDITIONAL_CALL @ 00ba26b0 (in FUN_00ba2590 @ 00ba2590)
  UNCONDITIONAL_CALL @ 00ba26c1 (in FUN_00ba2590 @ 00ba2590)
  UNCONDITIONAL_CALL @ 00ba301a (in FUN_00ba2ff0 @ 00ba2ff0)
  UNCONDITIONAL_CALL @ 00ba3327 (in FUN_00ba3190 @ 00ba3190)
  UNCONDITIONAL_CALL @ 00ba3d02 (in FUN_00ba3ce0 @ 00ba3ce0)
  UNCONDITIONAL_CALL @ 00ba4072 (in FUN_00ba4050 @ 00ba4050)
  UNCONDITIONAL_CALL @ 00ba4185 (in FUN_00ba4170 @ 00ba4170)
  UNCONDITIONAL_CALL @ 00ba46b5 (in FUN_00ba46a0 @ 00ba46a0)
  UNCONDITIONAL_CALL @ 00ba4935 (in FUN_00ba4920 @ 00ba4920)
  UNCONDITIONAL_CALL @ 00ba57ae (in FUN_00ba5740 @ 00ba5740)
  UNCONDITIONAL_CALL @ 00ba7e69 (in FUN_00ba7df0 @ 00ba7df0)
  UNCONDITIONAL_CALL @ 00ba7e83 (in FUN_00ba7df0 @ 00ba7df0)
  UNCONDITIONAL_CALL @ 00ba7ebe (in FUN_00ba7df0 @ 00ba7df0)
  UNCONDITIONAL_CALL @ 00ba8c40 (in FUN_00ba8c30 @ 00ba8c30)
  UNCONDITIONAL_CALL @ 00ba8e32 (in FUN_00ba8e20 @ 00ba8e20)
  UNCONDITIONAL_CALL @ 00ba8e44 (in FUN_00ba8e20 @ 00ba8e20)
  UNCONDITIONAL_CALL @ 00baa235 (in FUN_00baa220 @ 00baa220)
  UNCONDITIONAL_CALL @ 00baa5bc (in FUN_00baa570 @ 00baa570)
  UNCONDITIONAL_CALL @ 00bad575 (in FUN_00bad560 @ 00bad560)
  UNCONDITIONAL_CALL @ 00baed60 (in FUN_00baec90 @ 00baec90)
  UNCONDITIONAL_CALL @ 00bb34ba (in FUN_00bb3470 @ 00bb3470)
  UNCONDITIONAL_CALL @ 00bb3b53 (in FUN_00bb3b10 @ 00bb3b10)
  UNCONDITIONAL_CALL @ 00bb63c7 (in FUN_00bb6300 @ 00bb6300)
  UNCONDITIONAL_CALL @ 00bb73af (in FUN_00bb7370 @ 00bb7370)
  UNCONDITIONAL_CALL @ 00bb7de4 (in FUN_00bb7d70 @ 00bb7d70)
  UNCONDITIONAL_CALL @ 00bb84ea (in FUN_00bb83d0 @ 00bb83d0)
  UNCONDITIONAL_CALL @ 00bb851e (in FUN_00bb83d0 @ 00bb83d0)
  UNCONDITIONAL_CALL @ 00bb8552 (in FUN_00bb83d0 @ 00bb83d0)
  UNCONDITIONAL_CALL @ 00bb89a5 (in FUN_00bb8990 @ 00bb8990)
  UNCONDITIONAL_CALL @ 00bb8f43 (in FUN_00bb8ea0 @ 00bb8ea0)
  UNCONDITIONAL_CALL @ 00bb8f77 (in FUN_00bb8ea0 @ 00bb8ea0)
  UNCONDITIONAL_CALL @ 00bb8fab (in FUN_00bb8ea0 @ 00bb8ea0)
  UNCONDITIONAL_CALL @ 00bb91f5 (in FUN_00bb91e0 @ 00bb91e0)
  UNCONDITIONAL_CALL @ 00bc0450 (in FUN_00bc0360 @ 00bc0360)
  UNCONDITIONAL_CALL @ 00bc0484 (in FUN_00bc0360 @ 00bc0360)
  UNCONDITIONAL_CALL @ 00bc04b8 (in FUN_00bc0360 @ 00bc0360)
  UNCONDITIONAL_CALL @ 00bc06b5 (in FUN_00bc06a0 @ 00bc06a0)
  UNCONDITIONAL_CALL @ 00bc0fee (in FUN_00bc0f80 @ 00bc0f80)
  UNCONDITIONAL_CALL @ 00bc1fdf (in FUN_00bc1fa0 @ 00bc1fa0)
  UNCONDITIONAL_CALL @ 00bc0c5f (in FUN_00bc0c50 @ 00bc0c50)
  UNCONDITIONAL_CALL @ 00bd53f4 (in FUN_00bd5330 @ 00bd5330)
  UNCONDITIONAL_CALL @ 00bd6fb5 (in FUN_00bd6fa0 @ 00bd6fa0)
  UNCONDITIONAL_CALL @ 00bd71f5 (in FUN_00bd71e0 @ 00bd71e0)
  UNCONDITIONAL_CALL @ 00bd9415 (in FUN_00bd9400 @ 00bd9400)
  UNCONDITIONAL_CALL @ 00c03405 (in FUN_00c033f0 @ 00c033f0)
  UNCONDITIONAL_CALL @ 00c035d8 (in FUN_00c03580 @ 00c03580)
  UNCONDITIONAL_CALL @ 00c0360c (in FUN_00c03580 @ 00c03580)
  UNCONDITIONAL_CALL @ 00c038a5 (in FUN_00c03890 @ 00c03890)
  UNCONDITIONAL_CALL @ 00c0466d (in FUN_00c04620 @ 00c04620)
  UNCONDITIONAL_CALL @ 00c04725 (in FUN_00c04710 @ 00c04710)
  UNCONDITIONAL_CALL @ 00c04a95 (in FUN_00c04a80 @ 00c04a80)
  UNCONDITIONAL_CALL @ 00c05175 (in FUN_00c05160 @ 00c05160)
  UNCONDITIONAL_CALL @ 00c054b5 (in FUN_00c054a0 @ 00c054a0)
  UNCONDITIONAL_CALL @ 00c05775 (in FUN_00c05760 @ 00c05760)
  UNCONDITIONAL_CALL @ 00c1d9a2 (in FUN_00c1d980 @ 00c1d980)
  UNCONDITIONAL_CALL @ 00c1d9d2 (in FUN_00c1d9b0 @ 00c1d9b0)
  UNCONDITIONAL_CALL @ 00c24f02 (in FUN_00c24ef0 @ 00c24ef0)
  UNCONDITIONAL_CALL @ 00c25292 (in FUN_00c25280 @ 00c25280)
  UNCONDITIONAL_CALL @ 00c2d736 (in FUN_00c2d720 @ 00c2d720)
  UNCONDITIONAL_CALL @ 00c2dcb2 (in FUN_00c2dca0 @ 00c2dca0)
  UNCONDITIONAL_CALL @ 00c309c2 (in FUN_00c309a0 @ 00c309a0)
  UNCONDITIONAL_CALL @ 00c3a6c0 (in FUN_00c3a6a0 @ 00c3a6a0)
  UNCONDITIONAL_CALL @ 00c6479b (in FUN_00c64780 @ 00c64780)
  UNCONDITIONAL_CALL @ 00c3c450 (in FUN_00c3c430 @ 00c3c430)
  UNCONDITIONAL_CALL @ 00c3d9f0 (in FUN_00c3d980 @ 00c3d980)
  UNCONDITIONAL_CALL @ 00c3d3a0 (in FUN_00c3d380 @ 00c3d380)
  UNCONDITIONAL_CALL @ 00c3d3d0 (in FUN_00c3d3b0 @ 00c3d3b0)
  UNCONDITIONAL_CALL @ 00c3d400 (in FUN_00c3d3e0 @ 00c3d3e0)
  UNCONDITIONAL_CALL @ 00c3d430 (in FUN_00c3d410 @ 00c3d410)
  UNCONDITIONAL_CALL @ 00c3d970 (in FUN_00c3d950 @ 00c3d950)
  UNCONDITIONAL_CALL @ 00c3fb0e (in FUN_00c3fa70 @ 00c3fa70)
  UNCONDITIONAL_CALL @ 00c3fb25 (in FUN_00c3fa70 @ 00c3fa70)
  UNCONDITIONAL_CALL @ 00c3f914 (in FUN_00c3f8c0 @ 00c3f8c0)
  UNCONDITIONAL_CALL @ 00c3f931 (in FUN_00c3f8c0 @ 00c3f8c0)
  UNCONDITIONAL_CALL @ 00c40c6a (in FUN_00c40b70 @ 00c40b70)
  UNCONDITIONAL_CALL @ 00c42138 (in FUN_00c420d0 @ 00c420d0)
  UNCONDITIONAL_CALL @ 00c42160 (in FUN_00c420d0 @ 00c420d0)
  UNCONDITIONAL_CALL @ 00c413e4 (in FUN_00c41330 @ 00c41330)
  UNCONDITIONAL_CALL @ 00c414b3 (in FUN_00c41330 @ 00c41330)
  UNCONDITIONAL_CALL @ 00c42338 (in FUN_00c422d0 @ 00c422d0)
  UNCONDITIONAL_CALL @ 00c42360 (in FUN_00c422d0 @ 00c422d0)
  UNCONDITIONAL_CALL @ 00c3e410 (in FUN_00c3e3f0 @ 00c3e3f0)
  UNCONDITIONAL_CALL @ 00c3f150 (in FUN_00c3f130 @ 00c3f130)
  UNCONDITIONAL_CALL @ 00c4009f (in FUN_00c3ffb0 @ 00c3ffb0)
  UNCONDITIONAL_CALL @ 00c40950 (in FUN_00c40930 @ 00c40930)
  UNCONDITIONAL_CALL @ 00c40980 (in FUN_00c40960 @ 00c40960)
  UNCONDITIONAL_CALL @ 00c409d0 (in FUN_00c409b0 @ 00c409b0)
  UNCONDITIONAL_CALL @ 00c40a58 (in FUN_00c409e0 @ 00c409e0)
  UNCONDITIONAL_CALL @ 00c40a90 (in FUN_00c40a70 @ 00c40a70)
  UNCONDITIONAL_CALL @ 00c40afa (in FUN_00c40aa0 @ 00c40aa0)
  UNCONDITIONAL_CALL @ 00c40b61 (in FUN_00c40b40 @ 00c40b40)
  UNCONDITIONAL_CALL @ 00c44e10 (in FUN_00c44df0 @ 00c44df0)
  UNCONDITIONAL_CALL @ 00c46514 (in FUN_00c464c0 @ 00c464c0)
  UNCONDITIONAL_CALL @ 00c4a8a0 (in FUN_00c4a890 @ 00c4a890)
  UNCONDITIONAL_CALL @ 00c4a980 (in FUN_00c4a960 @ 00c4a960)
  UNCONDITIONAL_CALL @ 00c4a9b0 (in FUN_00c4a990 @ 00c4a990)
  UNCONDITIONAL_CALL @ 00c4f5bb (in FUN_00c4f550 @ 00c4f550)
  UNCONDITIONAL_CALL @ 00c5052d (in FUN_00c504e0 @ 00c504e0)
  UNCONDITIONAL_CALL @ 00c5058d (in FUN_00c504e0 @ 00c504e0)
  UNCONDITIONAL_CALL @ 00c50b29 (in FUN_00c509f0 @ 00c509f0)
  UNCONDITIONAL_CALL @ 00c5160a (in FUN_00c515d0 @ 00c515d0)
  UNCONDITIONAL_CALL @ 00c51630 (in FUN_00c515d0 @ 00c515d0)
  UNCONDITIONAL_CALL @ 00c528ef (in FUN_00c52880 @ 00c52880)
  UNCONDITIONAL_CALL @ 00c531fd (in FUN_00c53030 @ 00c53030)
  UNCONDITIONAL_CALL @ 00c54002 (in FUN_00c53fa0 @ 00c53fa0)
  UNCONDITIONAL_CALL @ 00c54a25 (in FUN_00c54850 @ 00c54850)
  UNCONDITIONAL_CALL @ 00c5483a (in FUN_00c54810 @ 00c54810)
  UNCONDITIONAL_CALL @ 00c54d9a (in FUN_00c54d70 @ 00c54d70)
  UNCONDITIONAL_CALL @ 00c54db0 (in FUN_00c54d70 @ 00c54d70)
  UNCONDITIONAL_CALL @ 00c5ecd8 (in FUN_00c5eca0 @ 00c5eca0)
  UNCONDITIONAL_CALL @ 00c63248 (in FUN_00c63210 @ 00c63210)
  UNCONDITIONAL_CALL @ 00c63bb3 (in FUN_00c63b40 @ 00c63b40)
  UNCONDITIONAL_CALL @ 00c6474e (in FUN_00c64710 @ 00c64710)
  UNCONDITIONAL_CALL @ 00c64f02 (in FUN_00c64e70 @ 00c64e70)
  UNCONDITIONAL_CALL @ 00c65748 (in FUN_00c65710 @ 00c65710)
  UNCONDITIONAL_CALL @ 00c68fb3 (in FUN_00c68f50 @ 00c68f50)
  UNCONDITIONAL_CALL @ 00c69001 (in FUN_00c68f50 @ 00c68f50)
  UNCONDITIONAL_CALL @ 00c6ad4f (in FUN_00c6aca0 @ 00c6aca0)
  UNCONDITIONAL_CALL @ 00c6ad5d (in FUN_00c6aca0 @ 00c6aca0)
  UNCONDITIONAL_CALL @ 00c6ad6b (in FUN_00c6aca0 @ 00c6aca0)
  UNCONDITIONAL_CALL @ 00c6ad79 (in FUN_00c6aca0 @ 00c6aca0)
  UNCONDITIONAL_CALL @ 00c6ad87 (in FUN_00c6aca0 @ 00c6aca0)
  UNCONDITIONAL_CALL @ 00c6b091 (in FUN_00c6b070 @ 00c6b070)
  UNCONDITIONAL_CALL @ 00c6d281 (in FUN_00c6d260 @ 00c6d260)
  UNCONDITIONAL_CALL @ 00c70c15 (in FUN_00c70bd0 @ 00c70bd0)
  UNCONDITIONAL_CALL @ 00c70c45 (in FUN_00c70bd0 @ 00c70bd0)
  UNCONDITIONAL_CALL @ 00c70c81 (in FUN_00c70c60 @ 00c70c60)
  UNCONDITIONAL_CALL @ 00c74795 (in FUN_00c74780 @ 00c74780)
  UNCONDITIONAL_CALL @ 00c76057 (in FUN_00c76030 @ 00c76030)
  UNCONDITIONAL_CALL @ 00c76097 (in FUN_00c76070 @ 00c76070)
  UNCONDITIONAL_CALL @ 00c760d7 (in FUN_00c760b0 @ 00c760b0)
  UNCONDITIONAL_CALL @ 00c762c4 (in FUN_00c76240 @ 00c76240)
  UNCONDITIONAL_CALL @ 00c7a585 (in FUN_00c7a570 @ 00c7a570)
  UNCONDITIONAL_CALL @ 00c7a5a5 (in FUN_00c7a590 @ 00c7a590)
  UNCONDITIONAL_CALL @ 00c7a5c5 (in FUN_00c7a5b0 @ 00c7a5b0)
  UNCONDITIONAL_CALL @ 00c7a6c9 (in FUN_00c7a690 @ 00c7a690)
  UNCONDITIONAL_CALL @ 00c7a719 (in FUN_00c7a6e0 @ 00c7a6e0)
  UNCONDITIONAL_CALL @ 00c7de51 (in FUN_00c7de30 @ 00c7de30)
  UNCONDITIONAL_CALL @ 00c80699 (in FUN_00c80660 @ 00c80660)
  UNCONDITIONAL_CALL @ 00c8722b (in FUN_00c871c0 @ 00c871c0)
  UNCONDITIONAL_CALL @ 00c8be9d (in FUN_00c8be30 @ 00c8be30)
  UNCONDITIONAL_CALL @ 00c8f6c7 (in FUN_00c8f670 @ 00c8f670)
  UNCONDITIONAL_CALL @ 00c9a063 (in FUN_00c9a040 @ 00c9a040)
  UNCONDITIONAL_CALL @ 00c9aea2 (in FUN_00c9ae80 @ 00c9ae80)
  UNCONDITIONAL_CALL @ 00ca0da9 (in FUN_00ca0d70 @ 00ca0d70)
  UNCONDITIONAL_CALL @ 00ca2ac1 (in FUN_00ca2aa0 @ 00ca2aa0)
  UNCONDITIONAL_CALL @ 00ca3586 (in FUN_00ca3570 @ 00ca3570)
  UNCONDITIONAL_CALL @ 00ca3598 (in FUN_00ca3570 @ 00ca3570)
  UNCONDITIONAL_CALL @ 00ca35aa (in FUN_00ca3570 @ 00ca3570)
  UNCONDITIONAL_CALL @ 00ca35bc (in FUN_00ca3570 @ 00ca3570)
  UNCONDITIONAL_CALL @ 00ca4462 (in FUN_00ca4440 @ 00ca4440)
  UNCONDITIONAL_CALL @ 00ca4ab1 (in FUN_00ca4a90 @ 00ca4a90)
  UNCONDITIONAL_CALL @ 00ca5af3 (in FUN_00ca5a80 @ 00ca5a80)
  UNCONDITIONAL_CALL @ 00ca6edf (in FUN_00ca6e60 @ 00ca6e60)
  UNCONDITIONAL_CALL @ 00cb30c1 (in FUN_00cb30a0 @ 00cb30a0)
  UNCONDITIONAL_CALL @ 00cb83c3 (in FUN_00cb8330 @ 00cb8330)
  UNCONDITIONAL_CALL @ 00cb9281 (in FUN_00cb9260 @ 00cb9260)
  UNCONDITIONAL_CALL @ 00cba069 (in FUN_00cba030 @ 00cba030)
  UNCONDITIONAL_CALL @ 00cba0b9 (in FUN_00cba080 @ 00cba080)
  UNCONDITIONAL_CALL @ 00cbaf0b (in FUN_00cbaec0 @ 00cbaec0)
  UNCONDITIONAL_CALL @ 00cbc8d7 (in FUN_00cbc8b0 @ 00cbc8b0)
  UNCONDITIONAL_CALL @ 00cbd4f5 (in FUN_00cbd4e0 @ 00cbd4e0)
  UNCONDITIONAL_CALL @ 00cc15a4 (in FUN_00cc1520 @ 00cc1520)
  UNCONDITIONAL_CALL @ 00cc15c6 (in FUN_00cc1520 @ 00cc1520)
  UNCONDITIONAL_CALL @ 00cc15da (in FUN_00cc1520 @ 00cc1520)
  UNCONDITIONAL_CALL @ 00cc1a02 (in FUN_00cc19e0 @ 00cc19e0)
  UNCONDITIONAL_CALL @ 00cc893d (in FUN_00cc8920 @ 00cc8920)
  UNCONDITIONAL_CALL @ 00cc9555 (in FUN_00cc9540 @ 00cc9540)
  UNCONDITIONAL_CALL @ 00ccbbae (in FUN_00ccbb50 @ 00ccbb50)
  UNCONDITIONAL_CALL @ 00ccbbc0 (in FUN_00ccbb50 @ 00ccbb50)
  UNCONDITIONAL_CALL @ 00ccbbd8 (in FUN_00ccbb50 @ 00ccbb50)
  UNCONDITIONAL_CALL @ 00ccc37b (in FUN_00ccc2f0 @ 00ccc2f0)
  UNCONDITIONAL_CALL @ 00ccc7a4 (in FUN_00ccc720 @ 00ccc720)
  UNCONDITIONAL_CALL @ 00cce8cd (in FUN_00cce860 @ 00cce860)
  UNCONDITIONAL_CALL @ 00cd0674 (in FUN_00cd05e0 @ 00cd05e0)
  UNCONDITIONAL_CALL @ 00e68db6 (in FUN_00e68a80 @ 00e68a80)
  UNCONDITIONAL_CALL @ 00e6e917 (in FUN_00e6e8f0 @ 00e6e8f0)
  UNCONDITIONAL_CALL @ 00e6e964 (in FUN_00e6e930 @ 00e6e930)
  UNCONDITIONAL_CALL @ 00e6e997 (in FUN_00e6e970 @ 00e6e970)
  UNCONDITIONAL_CALL @ 00e6e9e4 (in FUN_00e6e9b0 @ 00e6e9b0)
  UNCONDITIONAL_CALL @ 00e6ea17 (in FUN_00e6e9f0 @ 00e6e9f0)
  UNCONDITIONAL_CALL @ 00e6ea64 (in FUN_00e6ea30 @ 00e6ea30)
  UNCONDITIONAL_CALL @ 00e6ea97 (in FUN_00e6ea70 @ 00e6ea70)
  UNCONDITIONAL_CALL @ 00e6eae4 (in FUN_00e6eab0 @ 00e6eab0)
  UNCONDITIONAL_CALL @ 00e6eb17 (in FUN_00e6eaf0 @ 00e6eaf0)
  UNCONDITIONAL_CALL @ 00e6eb64 (in FUN_00e6eb30 @ 00e6eb30)
  UNCONDITIONAL_CALL @ 00e6eb92 (in FUN_00e6eb70 @ 00e6eb70)
  UNCONDITIONAL_CALL @ 00e6ebc7 (in FUN_00e6eba0 @ 00e6eba0)
  UNCONDITIONAL_CALL @ 00e6ec14 (in FUN_00e6ebe0 @ 00e6ebe0)
  UNCONDITIONAL_CALL @ 00e72442 (in FUN_00e723a0 @ 00e723a0)
  UNCONDITIONAL_CALL @ 00e72453 (in FUN_00e723a0 @ 00e723a0)
  UNCONDITIONAL_CALL @ 00e72464 (in FUN_00e723a0 @ 00e723a0)
  UNCONDITIONAL_CALL @ 00e72e12 (in FUN_00e72df0 @ 00e72df0)
  UNCONDITIONAL_CALL @ 00e72e42 (in FUN_00e72e20 @ 00e72e20)
  UNCONDITIONAL_CALL @ 00e75b2d (in FUN_00e75a70 @ 00e75a70)
  UNCONDITIONAL_CALL @ 00e75e86 (in FUN_00e75a70 @ 00e75a70)
  UNCONDITIONAL_CALL @ 00e75fc0 (in FUN_00e75a70 @ 00e75a70)
  UNCONDITIONAL_CALL @ 00e75fd1 (in FUN_00e75a70 @ 00e75a70)
  UNCONDITIONAL_CALL @ 00e75fe2 (in FUN_00e75a70 @ 00e75a70)
  UNCONDITIONAL_CALL @ 00e76afb (in FUN_00e76a80 @ 00e76a80)
  UNCONDITIONAL_CALL @ 00e78522 (in FUN_00e78510 @ 00e78510)
  UNCONDITIONAL_CALL @ 00e7a632 (in FUN_00e7a610 @ 00e7a610)
  UNCONDITIONAL_CALL @ 00e7afe7 (in FUN_00e7afc0 @ 00e7afc0)
  UNCONDITIONAL_CALL @ 00e7b034 (in FUN_00e7b000 @ 00e7b000)
  UNCONDITIONAL_CALL @ 00e7b222 (in FUN_00e7b200 @ 00e7b200)
  UNCONDITIONAL_CALL @ 00e7b252 (in FUN_00e7b230 @ 00e7b230)
  UNCONDITIONAL_CALL @ 00e7d1a2 (in FUN_00e7d180 @ 00e7d180)
  UNCONDITIONAL_CALL @ 00e7d1f4 (in FUN_00e7d1b0 @ 00e7d1b0)
  UNCONDITIONAL_CALL @ 00e7d4b2 (in FUN_00e7d490 @ 00e7d490)
  UNCONDITIONAL_CALL @ 00e7d524 (in FUN_00e7d4e0 @ 00e7d4e0)
  UNCONDITIONAL_CALL @ 00e7d582 (in FUN_00e7d560 @ 00e7d560)
  UNCONDITIONAL_CALL @ 00e7d648 (in FUN_00e7d620 @ 00e7d620)
  UNCONDITIONAL_CALL @ 00e7dc18 (in FUN_00e7dbc0 @ 00e7dbc0)
  UNCONDITIONAL_CALL @ 00e7e7b5 (in FUN_00e7e7a0 @ 00e7e7a0)
  UNCONDITIONAL_CALL @ 00e7ec84 (in FUN_00e7ec60 @ 00e7ec60)
  UNCONDITIONAL_CALL @ 00e7f065 (in FUN_00e7f050 @ 00e7f050)
  UNCONDITIONAL_CALL @ 00e7f094 (in FUN_00e7f070 @ 00e7f070)
  UNCONDITIONAL_CALL @ 00e7f7b2 (in FUN_00e7f790 @ 00e7f790)
  UNCONDITIONAL_CALL @ 00e7fe92 (in FUN_00e7fe70 @ 00e7fe70)
  UNCONDITIONAL_CALL @ 00e89455 (in FUN_00e89440 @ 00e89440)
  UNCONDITIONAL_CALL @ 00e8958e (in FUN_00e89560 @ 00e89560)
  UNCONDITIONAL_CALL @ 00e895dd (in FUN_00e895a0 @ 00e895a0)
  UNCONDITIONAL_CALL @ 00e8b507 (in FUN_00e8b4e0 @ 00e8b4e0)
  UNCONDITIONAL_CALL @ 00e8b554 (in FUN_00e8b520 @ 00e8b520)
  UNCONDITIONAL_CALL @ 00e8ce57 (in FUN_00e8ce30 @ 00e8ce30)
  UNCONDITIONAL_CALL @ 00e8cea4 (in FUN_00e8ce70 @ 00e8ce70)
